Date,Reservoir_Name,Inflow (cusecs/cumecs),Storage (TMC/MCM)
2011-10-02,Mettur,561.5,82.989
2011-10-03,Mettur,446.128,76.28
2011-10-04,Mettur,549.929,75.573
2011-10-05,Mettur,511.34,82.283
2011-10-06,Mettur,479.2,84.049
2011-10-07,Mettur,509.193,82.636
2011-10-08,Mettur,557.147,81.224
2011-10-09,Mettur,592.2,79.811
2011-10-10,Mettur,533.42,78.398
2011-10-11,Mettur,580.328,76.986
2011-10-12,Mettur,602.678,75.573
2011-10-13,Mettur,638.554,76.262
2011-10-14,Mettur,555.545,76.951
2011-10-15,Mettur,501.184,77.639
2011-10-16,Mettur,689.3,78.328
2011-10-17,Mettur,623.64,79.017
2011-10-18,Mettur,597.127,79.705
2011-10-19,Mettur,643.534,80.394
2011-10-20,Mettur,565.385,81.082
2011-10-21,Mettur,383.612,81.771
2011-10-22,Mettur,355.632,82.46
2011-10-23,Mettur,438.4,83.148
2011-10-24,Mettur,411.558,83.837
2011-10-25,Mettur,228.745,84.526
2011-10-26,Mettur,290.4,85.214
2011-10-27,Mettur,182.692,85.903
2011-10-28,Mettur,150.157,86.592
2011-10-29,Mettur,91.089,87.28
2011-10-30,Mettur,223.5,87.969
2011-10-31,Mettur,212.014,88.657
2011-11-01,Mettur,103.596,89.346
2011-11-02,Mettur,180.731,82.813
2011-11-03,Mettur,224.735,76.28
2011-11-04,Mettur,268.244,75.573
2011-11-05,Mettur,303.715,82.636
2011-11-06,Mettur,202.3,83.343
2011-11-07,Mettur,202.3,77.163
2011-11-08,Mettur,523.662,70.983
2011-11-09,Mettur,228.745,64.803
2011-11-10,Mettur,121.3,58.622
2011-11-11,Mettur,116.846,66.568
2011-11-12,Mettur,394.027,74.514
2011-11-13,Mettur,408.0,75.239
2011-11-14,Mettur,524.036,75.964
2011-11-15,Mettur,554.893,76.689
2011-11-16,Mettur,516.76,77.413
2011-11-17,Mettur,362.943,78.138
2011-11-18,Mettur,91.893,78.863
