Date,nagarjuna_sagar_runoff,nagarjuna_sagar_evap,nagarjuna_sagar_soil_moisture,srisailam_runoff,srisailam_evap,srisailam_soil_moisture,almatti_runoff,almatti_evap,almatti_soil_moisture,tungabhadra_runoff,tungabhadra_evap,tungabhadra_soil_moisture,mettur_runoff,mettur_evap,mettur_soil_moisture,krishnaraja_sagara_runoff,krishnaraja_sagara_evap,krishnaraja_sagara_soil_moisture,jayakwadi_runoff,jayakwadi_evap,jayakwadi_soil_moisture,ujjani_runoff,ujjani_evap,ujjani_soil_moisture,sardar_sarovar_runoff,sardar_sarovar_evap,sardar_sarovar_soil_moisture,ukai_runoff,ukai_evap,ukai_soil_moisture
2019-04-09,0.000313,-1.527335,0.200821,0.005648,-0.612607,0.151474,0.0,-0.654591,0.194778,0.0,-1.555482,0.118912,0.000298,-1.061146,0.157791,0.000238,-1.102993,0.11763,0.0,-2.199716,0.279388,0.0,-1.57958,0.245193,0.0,-1.235089,0.119812,0.0,-1.77477,0.233612
2019-04-10,0.000171,-1.321745,0.200851,0.009194,-1.265588,0.182999,1.5e-05,-0.67031,0.192505,0.001267,-1.164549,0.124664,4.5e-05,-1.431292,0.158676,0.000119,-1.70908,0.135391,0.0,-0.906705,0.279388,7e-06,-1.311474,0.24498,0.0,-1.172831,0.119812,7e-06,-1.169716,0.233612
2019-04-11,0.000432,-1.367916,0.201431,0.001095,-1.594205,0.169266,0.006951,-0.673905,0.202393,0.002898,-1.420609,0.136154,8.9e-05,-1.289404,0.158356,1.5e-05,-1.411947,0.130615,7e-06,-1.202088,0.279404,0.001252,-1.223631,0.247177,7e-06,-1.193051,0.119797,7e-06,-1.12732,0.233597
2019-04-12,1.5e-05,-1.240351,0.200699,3.7e-05,-1.292244,0.157806,0.0,-1.153091,0.19664,0.000522,-1.618848,0.131439,0.0,-1.204684,0.157822,0.0,-1.427332,0.127151,2.2e-05,-1.454392,0.279434,0.000112,-1.821875,0.247009,0.0,-1.19519,0.119766,7e-06,-1.174554,0.233582
2019-04-13,2.2e-05,-1.454705,0.200363,0.007182,-1.289345,0.172607,0.000916,-0.998274,0.197815,2.2e-05,-1.581892,0.125824,0.0,-1.385352,0.15744,7e-06,-1.433903,0.124207,0.0,-1.125014,0.279434,0.0,-1.341425,0.245895,0.000238,-1.178392,0.120499,0.000156,-1.092385,0.233856
2019-04-14,0.000119,-1.362509,0.200363,0.0,-1.338958,0.1586,0.0,-0.814062,0.194427,0.0,-1.723793,0.122345,0.0,-1.476343,0.157196,0.0,-1.427319,0.121933,0.0,-1.109564,0.279419,0.000253,-1.284361,0.249664,0.0,-1.19995,0.120346,0.0,-1.258314,0.233704
2019-04-15,0.0,-1.485923,0.20015,0.0,-1.162989,0.148758,0.000365,-0.656622,0.192871,4.5e-05,-1.830823,0.121002,0.0,-1.327079,0.157028,6e-05,-1.261081,0.120407,0.000797,-2.364137,0.280869,0.000127,-1.005521,0.248352,0.010163,-1.302786,0.152802,0.026591,-1.644845,0.283127
2019-04-16,0.0,-1.587072,0.200012,0.0,-0.893857,0.142517,0.001788,-0.531788,0.194199,7e-06,-1.639851,0.120071,0.0,-0.939605,0.156906,0.0,-1.257088,0.119156,0.001162,-1.89766,0.283066,0.013188,-1.426891,0.276062,0.004396,-1.823808,0.166397,0.000849,-2.348429,0.27829
2019-04-17,0.000134,-1.089343,0.20018,5.2e-05,-0.642757,0.139191,0.0,-0.737526,0.192841,7e-06,-1.739406,0.119812,0.002176,-1.245256,0.165054,0.003554,-1.104837,0.130997,0.0,-2.937184,0.282303,7e-06,-2.25711,0.268051,0.0,-1.759468,0.155167,7e-06,-2.636375,0.26709
2019-04-18,0.003599,-1.392441,0.20813,0.003077,-0.921492,0.154953,0.0,-0.743823,0.190842,0.0,-1.768658,0.119293,0.001535,-1.611798,0.173111,0.010423,-1.397299,0.170059,0.0,-1.83667,0.281494,0.0,-2.138946,0.259933,0.0,-1.500419,0.147003,0.0,-1.576734,0.258469
2019-04-19,0.003561,-1.572418,0.214874,0.016503,-1.354486,0.203201,7e-06,-0.613191,0.189804,0.0,-1.905968,0.119034,0.000484,-1.627057,0.175903,0.002913,-3.097184,0.277374,0.0,-1.725409,0.280853,7e-06,-1.795041,0.254059,0.0,-1.498147,0.139954,7e-06,-1.651048,0.251007
2019-04-20,0.002161,-1.65425,0.215546,0.007395,-1.951623,0.206314,0.0,-0.56041,0.189163,0.0,-1.654471,0.118881,0.000119,-2.456918,0.208252,0.032227,-3.072158,0.352493,0.0,-1.960038,0.280319,0.0,-1.55043,0.250031,0.0,-1.422207,0.134506,0.0,-1.556528,0.244934
2019-04-21,0.00044,-1.386413,0.211487,0.002004,-1.967788,0.190598,0.0,-0.549704,0.188828,0.0,-1.697084,0.11879,0.000164,-2.368129,0.244598,0.000224,-3.588511,0.292862,0.0,-2.025236,0.279953,0.0,-1.468535,0.247574,0.0,-1.320929,0.130859,0.0,-1.524147,0.240479
2019-04-22,0.00035,-1.626501,0.20845,0.004828,-1.890445,0.18927,0.0,-0.623174,0.188675,0.0,-1.685752,0.118713,0.005759,-2.295094,0.237213,0.00013,-3.404875,0.252045,0.0,-1.681394,0.279724,0.0,-1.747827,0.246262,0.0,-1.272675,0.128159,0.0,-1.408792,0.23761
2019-04-23,0.000104,-2.063002,0.205627,0.000358,-1.785579,0.171646,1.5e-05,-0.452973,0.188583,1.5e-05,-1.704636,0.118713,0.000663,-3.199004,0.259506,0.003226,-3.363906,0.235657,0.0,-0.874836,0.279587,0.0,-1.239767,0.245514,0.0,-1.228317,0.126007,0.0,-1.19499,0.235764
2019-04-24,0.0,-1.871919,0.20369,0.0,-1.461834,0.158157,0.0,-0.540922,0.188492,0.0,-1.664689,0.118637,7e-06,-3.06116,0.260834,0.0,-3.23311,0.225525,0.0,-1.405152,0.27951,0.0,-1.018849,0.245148,0.0,-1.233795,0.124313,0.0,-1.324383,0.234787
2019-04-25,0.0,-1.561465,0.202301,0.0,-1.168217,0.148636,0.0,-0.491671,0.188385,0.0,-1.163824,0.118515,0.0,-3.228779,0.232925,7e-06,-3.284391,0.201401,0.0,-1.889272,0.279465,0.0,-1.017915,0.244919,0.0,-1.212991,0.123047,0.0,-1.434064,0.234222
2019-04-26,0.0,-1.304755,0.201401,1.5e-05,-0.853239,0.142838,0.0,-0.422919,0.188339,0.0,-0.949044,0.118439,0.0,-3.019752,0.21376,0.0,-3.109084,0.182007,0.0,-1.78165,0.279434,0.0,-2.167712,0.244827,0.0,-1.180619,0.122116,0.0,-1.374537,0.233917
2019-04-27,0.0,-1.212727,0.200806,0.0,-0.726379,0.139297,3e-05,-0.416093,0.188385,7.5e-05,-0.993045,0.118637,4.5e-05,-2.566704,0.200302,3e-05,-2.712116,0.16684,0.0,-1.446,0.279419,0.0,-1.062865,0.244766,0.0,-1.31432,0.121353,0.0,-1.842408,0.233719
2019-04-28,3e-05,-1.322465,0.200485,1.5e-05,-0.594813,0.136887,1.5e-05,-0.561536,0.189209,0.001132,-1.049352,0.122833,7.5e-05,-2.60735,0.189072,0.000164,-2.627668,0.15477,0.0,-2.032328,0.279419,0.0,-1.293727,0.244873,0.0,-1.308632,0.120834,0.0,-2.016507,0.233612
2019-04-29,3e-05,-1.107603,0.200302,0.0,-0.498014,0.13533,0.004783,-0.507088,0.197403,0.000626,-1.735649,0.1241,0.000402,-1.963081,0.182495,0.003695,-2.061364,0.157913,0.0,-1.902183,0.279404,1.5e-05,-1.79049,0.244812,0.0,-1.173822,0.120529,1.5e-05,-1.94345,0.233597
2019-04-30,1.5e-05,-1.115616,0.200134,3e-05,-0.498177,0.134506,1.5e-05,-0.76304,0.193649,0.000939,-2.217446,0.125381,0.001609,-1.869772,0.183792,0.002146,-2.327934,0.166382,0.0,-2.58001,0.279404,0.0,-1.965772,0.244782,0.0,-1.178798,0.120331,0.0,-2.112172,0.233582
2019-05-01,0.000805,-1.25327,0.202026,0.004724,-0.737485,0.150726,0.0,-0.756306,0.191727,0.0,-2.555969,0.122421,0.001326,-2.373531,0.203064,0.003442,-2.243426,0.185669,0.0,-2.897815,0.279404,0.0,-2.009523,0.244751,0.0,-1.070151,0.120209,0.0,-1.591152,0.233597
2019-05-02,0.0,-2.42495,0.20108,0.0,-1.18403,0.144745,0.0,-0.576461,0.190674,0.0,-1.935383,0.120834,0.0,-2.464944,0.190262,0.000283,-2.744333,0.170441,0.0,-2.692466,0.279404,1.5e-05,-2.385572,0.244736,0.0,-1.045733,0.120132,1.5e-05,-1.736152,0.233612
2019-05-03,0.0,-2.402101,0.2005,0.0,-0.949894,0.140457,0.0,-0.659747,0.189896,0.0,-2.12038,0.119965,0.0,-2.326649,0.179947,0.000596,-2.540006,0.159668,0.0,-2.614539,0.279404,0.0,-2.344552,0.24472,0.0,-1.041162,0.120071,0.0,-1.803205,0.233612
2019-05-04,0.0,-1.87758,0.200226,0.0,-0.723969,0.137741,0.0,-0.55814,0.189392,0.0,-1.728313,0.119476,6e-05,-1.899986,0.173538,3e-05,-2.093568,0.149414,0.0,-1.94333,0.279404,0.0,-1.640406,0.24472,0.0,-0.952839,0.120056,0.000142,-1.510067,0.233841
2019-05-05,0.0,-1.62189,0.200058,0.0,-0.649879,0.135818,0.0,-0.487708,0.188965,0.0,-0.971611,0.119186,0.000499,-1.705812,0.170349,0.000365,-1.908523,0.142136,0.0,-2.332508,0.279404,0.0,-1.639682,0.244705,0.0,-0.966729,0.12001,9.7e-05,-1.53975,0.233932
2019-05-06,0.0,-1.304752,0.199921,0.0,-0.56217,0.134506,0.0,-0.432525,0.188736,0.0,-0.949469,0.119003,0.000224,-1.529274,0.167542,0.000462,-1.735057,0.13736,0.0,-1.660193,0.279388,0.0,-1.081195,0.244659,0.0,-1.005474,0.119965,0.0,-1.243187,0.233795
2019-05-07,0.0,-0.953329,0.199829,0.0,-0.572918,0.13385,0.0,-0.517182,0.188583,0.0,-1.711737,0.118896,0.00149,-1.629017,0.170624,0.015631,-1.534491,0.18541,0.0,-1.86854,0.279388,0.0,-1.433163,0.244629,0.0,-1.079761,0.119919,0.0,-1.550347,0.233704
2019-05-08,2.2e-05,-2.17465,0.199814,0.0,-0.686897,0.133377,0.0,-0.486081,0.188568,0.0,-1.985265,0.118851,0.005364,-2.153292,0.189896,0.028886,-1.794774,0.262238,0.0,-2.52297,0.279388,7e-06,-1.768274,0.244614,0.0,-1.002468,0.119904,7e-06,-1.524326,0.233688
2019-05-09,0.0,-1.994591,0.199738,0.0,-0.669883,0.133041,0.0,-0.412909,0.188538,0.0,-1.52091,0.118805,0.001766,-2.184503,0.187027,0.002295,-2.680848,0.239319,0.0,-2.391264,0.279388,7e-06,-1.545292,0.244614,0.0,-0.985864,0.119904,1.5e-05,-1.729277,0.233688
2019-05-10,0.0,-1.712049,0.199661,0.0,-0.511118,0.132797,0.0,-0.492395,0.188416,0.0,-1.155016,0.118713,1.5e-05,-2.214221,0.187393,0.000104,-2.771402,0.210159,0.0,-2.445595,0.279388,0.0,-1.627059,0.244598,0.0,-0.976719,0.119888,1.5e-05,-1.566173,0.233673
2019-05-11,0.004455,-1.196469,0.209961,0.002623,-0.644482,0.141571,8.9e-05,-0.470459,0.188522,9.7e-05,-1.125524,0.119019,0.000589,-1.805526,0.17984,0.008218,-2.483005,0.215805,0.0,-2.019985,0.279388,0.0,-1.387856,0.244583,0.0,-0.975328,0.119888,0.0,-1.450027,0.233658
2019-05-12,0.000328,-1.821371,0.207321,0.002041,-0.741833,0.145569,0.0,-0.476332,0.188431,1.5e-05,-1.533028,0.11937,0.001714,-1.817146,0.18042,0.01125,-2.605349,0.236908,0.0,-1.996226,0.279388,0.0,-1.213985,0.244537,0.0,-0.939854,0.119873,0.0,-1.121882,0.233627
2019-05-13,0.005737,-1.648778,0.217865,0.009045,-1.112488,0.171524,0.0,-0.521863,0.188431,1.5e-05,-1.76063,0.119156,0.000983,-1.760442,0.177307,0.019893,-2.661785,0.282104,0.0,-2.301041,0.279388,0.0,-1.451142,0.244537,3e-05,-0.999348,0.11998,1.5e-05,-1.53634,0.233643
2019-05-14,0.000104,-1.780323,0.212326,0.004932,-1.455308,0.173676,0.0,-0.615216,0.18837,0.0,-1.849591,0.119003,0.000462,-1.937692,0.173355,0.000641,-2.962249,0.245682,0.0,-2.430463,0.279388,0.0,-1.774806,0.244507,0.0,-0.970993,0.119949,1.5e-05,-1.642032,0.233643
2019-05-15,0.000104,-1.572659,0.208099,0.002265,-1.273709,0.167236,0.0,-0.626003,0.188339,0.0,-1.736926,0.118896,0.001132,-1.838783,0.178375,0.00383,-2.71572,0.227646,0.0,-2.375718,0.279373,0.0,-1.903012,0.244476,0.0,-0.977234,0.119919,4.5e-05,-1.662728,0.233673
2019-05-16,0.000298,-1.327483,0.2061,0.000983,-1.164132,0.159866,0.0,-0.592391,0.188324,0.0,-1.618045,0.118805,3e-05,-1.84802,0.177155,0.000611,-2.713961,0.204208,0.0,-2.687935,0.279373,0.0,-1.477464,0.244431,0.0,-0.952,0.119904,1.5e-05,-1.562559,0.233688
2019-05-17,0.002541,-1.202754,0.210297,0.009082,-1.292482,0.183533,0.0,-0.563537,0.188293,0.0,-1.982396,0.118744,0.000253,-1.60393,0.172073,0.005834,-2.538775,0.202362,0.0,-2.237073,0.279373,0.0,-1.836633,0.2444,3.7e-05,-0.964076,0.119995,7e-06,-1.356678,0.233673
2019-05-18,1.5e-05,-1.633319,0.206467,6.3e-05,-1.627916,0.166107,4e-06,-0.635914,0.188278,0.0,-1.340056,0.118652,8.9e-05,-1.66936,0.170822,0.004295,-2.506976,0.198151,0.0,-1.884758,0.279373,7e-06,-1.57337,0.244354,4e-06,-0.984245,0.119949,7e-06,-1.412845,0.233627
2019-05-19,0.000127,-1.218353,0.204086,9.7e-05,-1.10177,0.154724,0.0,-0.663682,0.188232,7e-06,-1.002724,0.118576,1.5e-05,-1.514502,0.166962,0.002399,-2.60659,0.195602,0.0,-1.626118,0.279358,0.0,-1.58828,0.244293,0.0,-1.009582,0.119904,0.0,-1.404878,0.233597
2019-05-20,0.0,-1.712764,0.202606,0.000313,-1.027244,0.147217,0.0,-0.523596,0.188492,4.5e-05,-1.192166,0.118607,0.000104,-1.453388,0.164871,0.003561,-2.449188,0.19104,0.0,-1.372824,0.279358,0.0,-1.257613,0.244247,0.0,-0.980329,0.119858,0.0,-1.19199,0.233566
2019-05-21,7.5e-05,-1.546705,0.201797,0.002936,-0.870479,0.152237,0.005886,-0.477447,0.19873,0.001103,-1.931067,0.123398,0.0,-1.307565,0.162796,0.007138,-2.455722,0.201675,1.5e-05,-1.495829,0.279388,0.0,-1.332533,0.244202,0.0,-1.034984,0.119858,0.0,-1.38937,0.233551
2019-05-22,0.000507,-1.352147,0.202286,0.005394,-1.048694,0.163376,0.001207,-0.754487,0.196365,0.002712,-1.2953,0.13147,6e-05,-1.237326,0.161423,0.003323,-2.426329,0.192398,0.0,-2.315868,0.279388,0.0,-1.325575,0.245666,0.0,-1.027177,0.119827,0.0,-1.774814,0.233536
2019-05-23,0.000134,-1.45111,0.201828,0.010073,-1.290626,0.185425,0.003725,-0.816548,0.201523,0.00231,-2.378786,0.147858,0.00076,-1.237864,0.163071,0.0429,-2.17913,0.307465,0.0,-1.929712,0.279388,0.0,-1.192325,0.245193,0.0,-1.014675,0.119797,0.0,-1.59596,0.233551
2019-05-24,0.000104,-1.204409,0.201141,0.003166,-1.870024,0.178024,0.001349,-0.933374,0.199905,3e-05,-2.428348,0.158752,0.000447,-1.465666,0.168991,0.00637,-2.826707,0.298813,0.0,-2.399782,0.279373,0.0,-1.313946,0.244965,0.0,-1.002015,0.119781,0.0,-1.699802,0.233551
2019-05-25,0.000164,-1.779416,0.200928,0.000238,-1.871836,0.165176,3e-05,-1.362121,0.206146,7.5e-05,-2.911777,0.151199,0.003025,-1.40522,0.176407,0.006154,-2.977981,0.289993,0.0,-2.478799,0.279373,0.0,-1.679161,0.244843,0.0,-0.965647,0.119751,0.0,-1.351948,0.233551
2019-05-26,0.000179,-1.55653,0.200867,0.003174,-1.700538,0.174377,0.000566,-0.88039,0.202682,0.001535,-2.546617,0.144821,0.000387,-1.847383,0.184967,0.049472,-3.116509,0.393478,0.0,-3.20636,0.279373,0.0,-2.001506,0.244797,0.0,-0.9102,0.119736,1.5e-05,-1.409679,0.233582
2019-05-27,0.0,-1.695797,0.200424,0.005573,-1.57422,0.178177,7e-06,-0.746363,0.198364,0.000134,-2.241147,0.134949,0.000119,-2.16532,0.188751,0.000447,-3.676184,0.290268,0.0,-2.568802,0.279373,0.0,-1.249891,0.244751,0.0,-0.965877,0.11972,2.2e-05,-1.595778,0.233612
2019-05-28,0.0,-1.216816,0.20015,3e-05,-1.650062,0.162033,0.000164,-0.637168,0.195267,0.000373,-2.104714,0.129456,0.000358,-1.849226,0.179916,0.000894,-3.484224,0.28154,0.0,-2.830554,0.279358,0.0,-1.743327,0.244705,0.0,-1.000008,0.11969,0.0,-1.597955,0.233582
2019-05-29,1.5e-05,-1.03967,0.200012,0.004217,-1.272412,0.1651,0.0,-0.671032,0.192825,8.9e-05,-1.892742,0.125885,0.003293,-2.753532,0.234741,0.005558,-3.336827,0.274902,0.0,-2.118482,0.279358,1.5e-05,-2.17421,0.24469,0.0,-0.968008,0.119705,1.5e-05,-1.672867,0.233597
2019-05-30,0.004552,-1.391438,0.210556,0.020213,-1.526821,0.221588,0.0,-0.640734,0.191193,7e-06,-2.113062,0.123169,0.000976,-2.997494,0.24614,0.007614,-3.17129,0.281937,0.0,-2.002675,0.279358,0.0,-1.611941,0.244644,0.0,-0.95176,0.11969,1.5e-05,-1.694018,0.233612
2019-05-31,7.5e-05,-1.778901,0.20639,0.000209,-2.417862,0.190262,7.5e-05,-0.494462,0.190247,4.5e-05,-1.834632,0.121353,0.003576,-3.10414,0.270905,0.037789,-2.829282,0.36554,0.0,-1.284803,0.279358,0.0,-1.375533,0.244614,0.0,-0.90175,0.119675,0.0,-1.44719,0.233612
2019-06-01,0.002913,-1.730872,0.210739,0.001691,-1.9228,0.176941,0.000209,-0.523821,0.190018,4.5e-05,-1.736359,0.120453,0.000477,-3.256148,0.24176,0.010766,-3.46561,0.31633,0.0,-2.35398,0.279358,0.0,-1.636157,0.244614,0.0,-0.864962,0.11969,0.0,-1.708961,0.233627
2019-06-02,0.000328,-1.667611,0.207581,0.002161,-1.753028,0.168838,0.007696,-0.524489,0.202286,0.001453,-2.01143,0.126282,0.002034,-2.879505,0.226593,0.013389,-3.14727,0.31395,0.0,-2.302289,0.279358,0.0,-1.401274,0.244583,0.0,-0.859622,0.11969,0.0,-1.534542,0.233627
2019-06-03,0.011675,-2.196919,0.231537,0.000648,-2.353315,0.192352,0.000887,-0.801985,0.197906,4.5e-05,-2.744554,0.144287,0.012718,-3.079196,0.266083,0.090592,-2.671627,0.417038,7e-06,-2.54898,0.279358,0.000596,-1.64385,0.245682,1.5e-05,-0.838596,0.119736,0.000149,-1.708122,0.23381
2019-06-04,1.5e-05,-2.118171,0.220932,0.0,-1.76408,0.171768,0.001758,-0.531575,0.197083,0.000358,-1.750866,0.13768,0.002012,-2.935316,0.243729,0.006154,-3.606592,0.326431,1.5e-05,-2.29536,0.27948,0.000104,-1.254672,0.245728,3e-05,-0.871749,0.119812,0.000209,-1.687269,0.234024
2019-06-05,3e-05,-1.895204,0.213058,0.000246,-1.340338,0.158676,0.0,-1.542158,0.215881,0.000268,-1.447146,0.131271,0.005916,-2.784558,0.247406,0.0607,-3.166404,0.404327,6.7e-05,-1.858003,0.279648,0.000872,-1.484839,0.250809,0.0,-0.836369,0.119781,0.0,-1.249323,0.233871
2019-06-06,0.000864,-1.786178,0.21106,0.005066,-1.329846,0.16716,0.001892,-2.825215,0.2659,0.000566,-1.862061,0.139999,0.000685,-3.10585,0.249969,0.001803,-3.527736,0.322968,0.000104,-3.063458,0.279846,0.001103,-1.877288,0.261871,0.0,-0.866492,0.119751,0.0,-1.371407,0.23378
2019-06-07,0.00038,-1.407491,0.208237,0.003219,-2.109706,0.182083,0.037529,-2.313325,0.362961,0.010498,-2.364456,0.202576,9.7e-05,-3.087626,0.226486,0.002764,-3.98092,0.300613,0.000305,-2.112158,0.280243,0.001378,-1.262663,0.258804,0.0,-0.794181,0.119751,1.5e-05,-1.198778,0.233749
2019-06-08,0.0,-2.979802,0.252426,0.0,-3.961946,0.292404,0.000969,-2.31504,0.326584,0.0,-2.44386,0.191788,0.001952,-2.879635,0.214615,0.031307,-3.185908,0.376968,0.000328,-2.252173,0.280808,0.000179,-1.390463,0.261322,8.2e-05,-0.850971,0.120026,6e-05,-1.428272,0.23378
2019-06-09,8.2e-05,-2.759782,0.236008,0.000291,-3.830128,0.243301,0.003077,-2.819765,0.290283,0.000291,-2.750204,0.171112,0.000387,-3.419532,0.205399,0.027113,-3.717174,0.363083,0.001371,-2.069965,0.283432,0.077516,-1.884167,0.422562,6.7e-05,-0.901738,0.120209,0.0,-1.625281,0.233704
2019-06-10,0.000551,-2.946004,0.23587,0.000194,-3.580123,0.232788,0.011697,-3.303046,0.335571,0.020534,-3.0774,0.241714,0.004634,-2.716442,0.210449,0.01581,-2.866006,0.344513,0.000343,-1.879652,0.283905,0.001162,-3.681334,0.404465,0.0,-0.862581,0.120117,0.0,-1.616415,0.233688
2019-06-11,7.5e-05,-3.02121,0.224213,0.000156,-3.271082,0.2043,0.00684,-2.218987,0.318192,0.006273,-3.428871,0.245422,0.000305,-2.30272,0.207977,0.002258,-3.054718,0.330841,0.000179,-3.20436,0.285019,0.00345,-3.796178,0.394516,0.00076,-0.935058,0.122681,0.002749,-1.226778,0.238754
2019-06-12,0.000119,-2.956728,0.216217,4.5e-05,-2.501886,0.184006,0.00155,-2.102985,0.301071,0.000566,-3.163522,0.217117,0.000253,-2.117897,0.198196,0.002533,-2.266178,0.315903,0.000343,-3.402165,0.284531,0.011668,-3.278605,0.409851,0.00757,-1.060398,0.149048,0.028685,-1.757509,0.299591
2019-06-13,0.000119,-2.584154,0.211578,0.000432,-1.769448,0.172577,0.008479,-2.154762,0.290176,0.002831,-2.917308,0.208054,0.012159,-1.816492,0.226944,0.00383,-2.943965,0.30191,6e-05,-2.948833,0.283844,0.001997,-3.462377,0.382492,0.000611,-1.266494,0.156784,0.000536,-2.551317,0.291061
2019-06-14,4.5e-05,-2.408319,0.208206,7e-06,-1.709753,0.162399,0.002027,-2.015744,0.272888,0.001505,-2.859176,0.194489,0.006504,-2.236439,0.246613,0.009492,-2.92422,0.302521,1.5e-05,-3.058795,0.282928,0.002928,-3.263742,0.360931,0.000678,-1.172856,0.151505,0.000715,-2.252847,0.279846
2019-06-15,3.7e-05,-2.38438,0.205688,0.00035,-1.709578,0.157166,0.001632,-1.987948,0.252335,0.00076,-2.895226,0.180145,0.001684,-3.044861,0.242844,0.002578,-3.2183,0.285706,0.000149,-2.758772,0.282623,0.000641,-3.502488,0.338486,0.003345,-1.156127,0.157913,0.006959,-1.89559,0.286438
2019-06-16,7e-06,-2.352113,0.203842,0.0,-1.40942,0.150284,0.00041,-1.635944,0.23558,0.000358,-2.752431,0.166809,0.000529,-2.892612,0.22226,0.001341,-3.047562,0.27034,4.5e-05,-2.663579,0.282059,0.00044,-2.988778,0.32106,0.002995,-1.571752,0.159698,0.003666,-2.180718,0.28273
2019-06-17,7e-06,-2.156032,0.203018,3.7e-05,-1.184254,0.145676,0.000246,-1.40007,0.223557,0.000186,-2.763484,0.155106,0.000276,-2.677801,0.207687,0.001013,-2.889897,0.256622,8.2e-05,-2.726272,0.281647,0.0012,-2.979284,0.307663,0.002638,-1.531222,0.16069,0.003733,-2.234676,0.280914
2019-06-18,0.0,-2.112215,0.202454,7e-06,-1.186482,0.141922,0.002071,-1.092356,0.219116,0.000872,-2.389381,0.149277,6.7e-05,-2.407141,0.19577,0.001229,-2.67317,0.245773,7.5e-05,-2.663359,0.281281,0.002362,-2.838145,0.29863,0.009291,-1.956179,0.182892,0.004284,-1.988146,0.281372
2019-06-19,9.7e-05,-2.063832,0.201752,7.5e-05,-0.984086,0.139755,0.004381,-0.940186,0.220276,0.001401,-2.27546,0.146179,0.016898,-2.368566,0.23877,0.026584,-2.771917,0.288391,0.00082,-2.133444,0.282379,0.012726,-2.230895,0.311859,0.003055,-2.192198,0.187042,0.004239,-2.143296,0.286942
2019-06-20,0.004664,-1.610631,0.212143,0.005148,-1.137251,0.154282,0.037618,-1.099577,0.275818,0.024885,-2.111571,0.223099,0.006229,-2.975828,0.246399,0.033282,-2.825202,0.331818,7e-06,-2.428581,0.284348,0.000939,-2.621388,0.29953,0.00073,-1.60927,0.175385,0.003219,-2.089225,0.282043
2019-06-21,0.024676,-2.476492,0.342224,0.006512,-2.334908,0.259842,0.004038,-1.543892,0.26413,0.002444,-2.334663,0.211533,0.004128,-2.286614,0.242126,0.022233,-2.094403,0.347183,0.0,-2.132978,0.283157,1.5e-05,-2.427863,0.286163,0.000834,-1.465475,0.16684,0.002846,-1.863818,0.278427
2019-06-22,0.041962,-2.371796,0.340088,0.079438,-1.884748,0.369659,0.005335,-2.187127,0.288284,0.00897,-1.789145,0.235321,0.005975,-2.743518,0.248581,0.032187,-2.248662,0.369339,0.0,-1.674769,0.282379,0.001594,-1.6173,0.28363,0.009894,-1.522501,0.19017,0.000834,-1.714227,0.271561
2019-06-23,0.000685,-2.175683,0.312851,0.001781,-3.018247,0.325104,0.03805,-2.600962,0.421005,0.009708,-2.305666,0.260452,0.000782,-2.203073,0.235992,0.007823,-2.233528,0.337448,0.00041,-2.42929,0.284775,0.003383,-2.34512,0.289017,0.000663,-1.365176,0.197113,0.006884,-1.649262,0.280853
2019-06-24,0.002548,-2.276772,0.299164,0.005215,-3.149061,0.306107,5.503654,-2.019316,0.481262,0.003621,-2.157732,0.257416,0.00535,-2.462644,0.233856,0.018492,-2.922208,0.339508,0.000522,-2.354518,0.285675,0.024751,-2.572012,0.42601,0.002369,-1.901845,0.263184,0.040188,-1.925,0.364914
2019-06-25,0.013538,-2.530385,0.339661,0.012338,-3.938107,0.350922,0.033937,-2.979181,0.47908,0.022136,-2.716529,0.293701,0.006922,-2.607743,0.261566,0.006348,-3.05911,0.319,0.000253,-1.714242,0.286636,0.003256,-2.669028,0.419601,0.048809,-2.210774,0.341171,0.012338,-2.316862,0.373062
2019-06-26,0.012301,-3.33383,0.34343,0.020221,-3.275196,0.363586,0.084244,-2.460721,0.502533,0.032552,-2.81241,0.307266,0.001989,-2.501608,0.266281,0.002697,-2.939229,0.301071,0.00076,-1.715662,0.294769,0.006922,-2.944394,0.393173,0.782058,-2.633393,0.322418,0.010476,-2.20523,0.36705
2019-06-27,0.000447,-4.196584,0.310242,0.000887,-3.828,0.311813,0.271596,-3.084468,0.467041,0.014044,-3.159023,0.279922,0.000104,-2.902829,0.240326,0.002235,-3.042809,0.285782,8.2e-05,-2.434111,0.297302,0.039376,-3.17166,0.436584,0.009701,-2.899591,0.305206,0.005566,-2.626016,0.352829
2019-06-28,4.5e-05,-3.627601,0.291901,0.003859,-2.97394,0.294724,0.066824,-2.399652,0.499252,0.018224,-3.136834,0.283325,5.2e-05,-3.237415,0.219116,0.001118,-3.16031,0.270126,0.131011,-2.107012,0.3013,0.007682,-3.124596,0.406784,0.025734,-2.299092,0.369507,0.032909,-1.771369,0.455551
2019-06-29,0.00149,-2.802432,0.291016,0.008523,-2.287488,0.296646,0.088051,-1.911599,0.507935,0.004485,-2.57734,0.267563,1.5e-05,-2.79779,0.204437,0.001371,-2.843122,0.259491,0.149116,-1.763793,0.308014,14.794647,-2.200178,0.502853,17.77853,-1.805635,0.429993,5.686506,-1.403961,0.462784
